ts,mbps,fps,bytes_sent,interval_s
2025-11-01T23:51:12Z,0.023208,31.83209776633215,2901,0.030264205
2025-11-01T23:51:12Z,0.062312,31.352172517285652,7789,0.036223676
2025-11-01T23:51:12Z,0.053624,31.29950158446044,6703,0.032486133
2025-11-01T23:51:12Z,0.044408,31.25440988328616,5551,0.032502523
2025-11-01T23:51:12Z,0.051216,31.0574166177586,6402,0.034633748
2025-11-01T23:51:12Z,0.04412,31.04714653792781,5515,0.032347541
2025-11-01T23:51:12Z,0.042408,30.97807766117331,5301,0.033286282
2025-11-01T23:51:12Z,0.032544,30.983957699585524,4068,0.032182874
2025-11-01T23:51:12Z,0.042024,30.68150659430131,5253,0.037683437
2025-11-01T23:51:12Z,0.041192,30.73284943221206,5149,0.031612818
2025-11-01T23:51:12Z,0.047264,30.75555776966794,5908,0.032082003
2025-11-01T23:51:12Z,0.048792,30.727249593564526,6099,0.033113542
2025-11-01T23:51:12Z,0.040216,30.746622608689112,5027,0.032113782
2025-11-01T23:51:12Z,0.0586,30.557620104763885,7325,0.036949509
2025-11-01T23:51:12Z,0.050856,30.630049545117263,6357,0.030945243
2025-11-01T23:51:12Z,0.057696,30.556716017579465,7212,0.034528118
2025-11-01T23:51:12Z,0.079152,30.476285399660735,9894,0.034885229
2025-11-01T23:51:12Z,0.02668,30.626510433235293,3335,0.028627777
2025-11-01T23:51:12Z,0.074712,30.405655430288235,9339,0.039054976
2025-11-01T23:51:12Z,0.063616,30.478704475844992,7952,0.03068152
2025-11-01T23:51:12Z,0.014496,30.606427824348284,1812,0.028839166
2025-11-01T23:51:12Z,0.229968,30.04558738855939,28746,0.050969342
2025-11-01T23:51:12Z,0.048288,30.413364131370923,6036,0.020806027
2025-11-01T23:51:12Z,0.011224,34.36130916587922,1403,0.0291025
2025-11-01T23:51:13Z,0.029408,31.183019847836217,3676,0.03503497
2025-11-01T23:51:13Z,0.019112,31.431662567942944,2389,0.031307688
2025-11-01T23:51:13Z,0.03168,30.825951943543128,3960,0.034315636
2025-11-01T23:51:13Z,0.069952,30.033990548327203,8744,0.03671725
2025-11-01T23:51:13Z,0.042976,30.30047542203449,5372,0.031538651
2025-11-01T23:51:13Z,0.027792,30.47719387663715,3474,0.031663243
2025-11-01T23:51:13Z,0.030416,30.209479554937936,3802,0.0351376
2025-11-01T23:51:13Z,0.048208,30.18795473436939,6026,0.033314617
2025-11-01T23:51:13Z,0.054912,29.857606031360625,6864,0.036790879
2025-11-01T23:51:13Z,0.045168,30.16119805850284,5646,0.029783964
2025-11-01T23:51:13Z,0.0468,30.140813131773577,5850,0.033424265
2025-11-01T23:51:13Z,0.03028,30.236994258185515,3785,0.031805651
2025-11-01T23:51:13Z,0.050584,30.091392136107736,6323,0.035312415
2025-11-01T23:51:13Z,0.066904,29.993196943069375,8363,0.034864081
2025-11-01T23:51:13Z,0.040544,30.08881809140436,5068,0.031645596
2025-11-01T23:51:13Z,0.044288,30.02843413624903,5536,0.03437108
2025-11-01T23:51:13Z,0.071312,29.891900078412597,8914,0.036039731
2025-11-01T23:51:13Z,0.036304,30.15536711731165,4538,0.027900443
2025-11-01T23:51:13Z,0.052112,30.079912823118576,6514,0.034825284
2025-11-01T23:51:13Z,0.062352,30.0528160639961,7794,0.033874247
2025-11-01T23:51:13Z,0.048952,30.09718203600495,6119,0.032195652
2025-11-01T23:51:13Z,0.02692,30.149999827817286,3365,0.031886966
2025-11-01T23:51:13Z,0.032064,30.14159405648758,4008,0.033389487
2025-11-01T23:51:13Z,0.035968,30.130192779939506,4496,0.033490598
2025-11-01T23:51:13Z,0.028192,30.146384594011096,3524,0.032725819
2025-11-01T23:51:13Z,0.048776,30.05719814673862,6097,0.035829008
2025-11-01T23:51:13Z,0.03924,30.09591367766216,4905,0.032071541
2025-11-01T23:51:13Z,0.272,29.485148545715763,34000,0.053187141
2025-11-01T23:51:13Z,0.001744,30.16387365937531,218,0.011021218
2025-11-01T23:51:13Z,0.043824,30.05377122831044,5478,0.036917306
2025-11-01T23:51:14Z,0.023376,31.890822153048905,2922,0.031356984
2025-11-01T23:51:14Z,0.045712,30.466883974763306,5714,0.034288062
2025-11-01T23:51:14Z,0.024392,30.80105188877646,3049,0.031754225
2025-11-01T23:51:14Z,0.058808,29.955341154528124,7351,0.036132842
2025-11-01T23:51:14Z,0.029128,30.30354307571071,3641,0.031465095
2025-11-01T23:51:14Z,0.05464,29.86278141528023,6830,0.035921786
2025-11-01T23:51:14Z,0.045256,29.880487611310794,5657,0.033347598
2025-11-01T23:51:14Z,0.041664,29.87565041018129,5208,0.033510005
2025-11-01T23:51:14Z,0.040928,30.108473402913926,5116,0.031142577
2025-11-01T23:51:14Z,0.048976,30.02569415749264,6122,0.034128913
2025-11-01T23:51:14Z,0.0268,30.209541591984678,3350,0.03107528
2025-11-01T23:51:14Z,0.0662,29.80214349483245,8275,0.038532234
2025-11-01T23:51:14Z,0.050696,30.01774314161243,6337,0.030421594
2025-11-01T23:51:14Z,0.045432,30.047477676076223,5679,0.032852097
2025-11-01T23:51:14Z,0.03984,30.0678028352579,4980,0.032943209
2025-11-01T23:51:14Z,0.041904,30.058608726173425,5238,0.033420931
2025-11-01T23:51:14Z,0.042832,30.049272339812912,5354,0.033444061
2025-11-01T23:51:14Z,0.040232,29.995402604642784,5029,0.034354469
2025-11-01T23:51:14Z,0.049664,30.00127707541437,6208,0.033214412
2025-11-01T23:51:14Z,0.037856,30.066854974978487,4732,0.03187793
2025-11-01T23:51:14Z,0.043448,30.037779502235573,5431,0.033935283
2025-11-01T23:51:14Z,0.04828,30.023058623361344,6035,0.033650524
2025-11-01T23:51:14Z,0.045616,29.99174335129472,5702,0.034107617
2025-11-01T23:51:14Z,0.034856,30.05566177066407,4357,0.031640707
2025-11-01T23:51:14Z,0.057232,29.994355806097314,7154,0.034971711
2025-11-01T23:51:14Z,0.045248,30.02823225523337,5656,0.032361689
2025-11-01T23:51:14Z,0.050024,30.0213489150687,6253,0.033508153
2025-11-01T23:51:14Z,0.269208,29.41415009458393,33651,0.052562808
2025-11-01T23:51:14Z,0.004352,30.126380352570358,544,0.010688698
2025-11-01T23:51:14Z,0.020864,30.06053629878547,2608,0.035374693
2025-11-01T23:51:15Z,0.074912,29.921085164790085,9364,0.038072493
2025-11-01T23:51:15Z,0.009064,38.238323717542066,1133,0.026151774
2025-11-01T23:51:15Z,0.027712,32.79284709302068,3464,0.034837136
2025-11-01T23:51:15Z,0.046768,31.24472907929751,5846,0.035027285
2025-11-01T23:51:15Z,0.036544,30.741428221547206,4568,0.034101377
2025-11-01T23:51:15Z,0.065784,30.29819067204029,8223,0.034908784
2025-11-01T23:51:15Z,0.05228,30.445054792244193,6535,0.032049985
2025-11-01T23:51:15Z,0.014864,30.691681995152248,1858,0.030998484
2025-11-01T23:51:15Z,0.061824,30.335189165632478,7728,0.035645304
2025-11-01T23:51:15Z,0.05708,30.337322509219362,7135,0.032944153
2025-11-01T23:51:15Z,0.059856,30.237170995767794,7482,0.034054488
2025-11-01T23:51:15Z,0.012584,30.47237469113374,1573,0.030263927
2025-11-01T23:51:15Z,0.047904,30.285604455690812,5988,0.035245155
2025-11-01T23:51:15Z,0.028,30.38850381395008,3500,0.031565503
2025-11-01T23:51:15Z,0.051376,30.22744037277896,6422,0.035361971
2025-11-01T23:51:15Z,0.041688,30.26359390551988,5211,0.032489707
2025-11-01T23:51:15Z,0.047416,30.22692857179359,5927,0.033684302
2025-11-01T23:51:15Z,0.027656,30.310870390657588,3457,0.031525559
2025-11-01T23:51:15Z,0.065408,30.091754976828543,8176,0.037315602
2025-11-01T23:51:15Z,0.041408,30.13608026348451,5176,0.032303004
2025-11-01T23:51:15Z,0.042256,30.143391041092094,5282,0.033021857
2025-11-01T23:51:15Z,0.035984,30.19746710433169,4498,0.031927207
2025-11-01T23:51:15Z,0.025224,30.249730902175113,3153,0.031856633
2025-11-01T23:51:15Z,0.063248,30.096372982979034,7906,0.036932491
2025-11-01T23:51:15Z,0.020368,30.222320717884788,2546,0.029903371
2025-11-01T23:51:15Z,0.03888,30.179061413010192,4860,0.034273858
2025-11-01T23:51:15Z,0.029216,30.202352064854544,3652,0.032471189
2025-11-01T23:51:15Z,0.308672,29.348102118616993,38584,0.059131241
2025-11-01T23:51:15Z,0.031672,30.137142294992895,3959,0.009094753
2025-11-01T23:51:15Z,0.026416,30.149649929087815,3302,0.032782448
2025-11-01T23:51:16Z,0.023512,30.167289445553056,2939,0.03258606
2025-11-01T23:51:16Z,0.038904,30.123207592139746,4863,0.034652266
2025-11-01T23:51:16Z,0.061496,27.744175727613896,7687,0.036043601
2025-11-01T23:51:16Z,0.0508,28.905201475107585,6350,0.033148098
2025-11-01T23:51:16Z,0.0566,29.442447488634308,7075,0.032702004
2025-11-01T23:51:16Z,0.03328,30.079526658943045,4160,0.031087113
2025-11-01T23:51:16Z,0.045024,29.829832617530702,5628,0.034636618
2025-11-01T23:51:16Z,0.029512,30.275454715506267,3689,0.030562909
